x,y
"피부,장벽,강화,좋다,양이,조금,적다,아쉽다,건성,피부,많다,도움,받다,있다,같다,감사하다",용량
"저렴하다,구입하다,피부,좋다,느낌,배송,빠르다,만족하다",가격
"지성,지만,가을,건조하다,발림,좋다,심하다,끈적이다,해서,구매하다,좋다",감촉
"귀엽다,색,좋다",색상
"시슬리,메이크업,제품,사용감,좋다,같다",감촉
"건성,인데요,건성,겨울,쓰다,부족하다,같다,텍스쳐,끈적이다,적당,쫀쫀하다,발르니까,유분기,돌다,하다,매트하다,먹다,바르다,사무실,실내,건조하다,곳,부족하다,길다,여름,봄가을용,괘안을,가격대비,품질,좋다",감촉
"가격,비싸다,향,좋다",향기
"사용하,제품,순하다,향,괜찮다",향기
"처음,마스,카라,가왜,싸다,하다,반신반의,사다,막상,쓰다,좋다,저렴이,디자인,심플,해서,맘에쏙,들다,졸다,못하다,뭉치,긴한데,빼다,완전,만족하다",디자인
"겔랑,파우더,입자,끝내주다,예전,알다,구매,욕구,자극,하다,심플하다,케이스,같다,가격,비싸다,못쓰다,아껴쓰다",가격
"처음,뿌리다,때,향,강하다,역겹다,하다,계속,있다,완전,애기향,넘,조아,지속력,좋다,양,많다,동안,쓰다,있다,방,애기향,나다,뿌리다,좋다,옷,뿌리다,훈녀가되다,느낌,좋다,강추",용량
"배송,빠르다,저렴하다,사다,미세,먼지,트러블,올라오다,비자,시카젤,매일,아침,저녁,사용하다,가라앉다,사용하다",가격
"브러쉬,작다,그렇다,나머지,좋다,색깔,맘,들다,이전,펜슬,쓰다,지우다,브로우,카트,바꾸다,펜슬,지우다",색상
"번째,구매,배송,빠르다,저렴하다,자다,산거,같다,여름,이거,없다,메이크업,무너지다,내림",가격
"가격,저렴하다,상품,구성,좋다,오다,아이크림,좋다",가격
"향,다르다,점,맘,들다,케이스,귀엽다,사용하다,전,사용하다,타제품,어둡다,향,다르다,점,맘,들다,케이스,귀엽다",향기
"색상,예쁘다,만족스럽다,팔다",디자인
"쓰다,제품,다르다,컨실러,사용하다,발림성,커버력,만족하다,사용,추천하다",감촉
"저렴하다,가격,구매하다,완전,강추",가격
"기존,랑콤,쓰다,요번,기초,화장품,입생로랑,바꾸다,파운데이션,사다,세럼,향,강하다,좋다,손등,테스트,하다,촉촉하다,배송,메시지란,샘플,요청,기재하다,불구,미도착하다,아쉽다,기대,크다,보다",향기
"커버력,좋다,피부,밝다,느낌,바르다,정도,밀림,없다,지속성,좋다",감촉
"만족하다,용량,많다",용량
"촉촉하다,바르다,순간,수분막,생기다,아침,일어나다,때,유지,되다,매트하다,베이스,타다,쓰다,좋다",감촉
"용량,적다,같다,뭉치다,발리다",용량
"생각,양,작다,파우더,사용하다,매트하다,유분기,잡다,크기,작다,휴대하다,편하다,케이스,예쁘다,뽀샤시하다,매트하다,원하다,아이,안성맞춤",용량
"머리색,밝다,편,상품,구매하다,키스미하다,마스카라,지속력,좋다,정도,지나다,꼬리,쪽,흐려지다,대체적,지우다,상태,펜슬,조금,틀,잡다,사용하다,깔끔하다,괜찮다,같다,팔다",디자인
"저렴하다,구입하다,하얗다,감,있다,사용,만족도,좋,쓰다",가격
"향,좋다,번들거리다,촉촉하다,스며들다,좋다",감촉
"저렴하다,가격,좋다,제품,사다,있다,만족하다,배송,빠르다",가격
"주름,개선,세럼,크림,오다,사이즈,작다,케이스,이쁘다,열다,때,은은하다,향기,맘,들다",향기
"컬러,예쁘다,휴대하다,편하다",색상
"가격,저렴하다,배송,빠르다,좋다,비비,크림,중,맞다,같다,구매하다",가격
"미사용,색,예쁘다,사은품,쓰다,감사,감사하다",색상
"화이트,로션,좋다,피부,하얗다,되다,사용하다,하루,뿐,안되다,모르다,얼굴,바르다,순간,피부,스미다,느낌,아요,자외선,정도,차단되다,집,있거,비,오는,날,썰다,크림,안발라,안",색상
"튀다,이쁘다,좋다",디자인
"쓰다,용량,크다,바르다",용량
"색상,밝다,촉초,좋다",색상
"받다,화면,색상,똑같다,양,작다,하다",용량
"바디,워시,필요하다,세일,무료,배송,구미,하다,좋다,자몽향,좋다,배송,오다,좋다",향기
"디자인,깜찍하다,발색,잘되다",디자인
"전,트리트먼트,에센스,쓰다,닦다,과정,없이요,좋다,생각하다,좋다,좋다,지금,갖추다,사용하다,효과,좋다,같다,피부,정돈시키다,같다,용량,크다,쓰다,같다,가격대비,만족,일다",용량
"자,연모,검다,색,머리,리치,브라운,사용하다,밝다,감이,있다,그렇다,사용,후,마호가니,주문하다,마호가니,색상,자연스럽다",색상
"쓰다,얼굴,밝다,좋다,백화점,상품,백화점,저렴하다,살수,있다,좋다",가격
"비싸다,양,많다,쓰다,모르다",용량
"원하다,색,아니다,이쁘다,케이스,맘,들다,배송,무지,빠르다",색상
"본품,좋다,단,양,작다,샘플,맘,들다,대한민국,아짐이,되다,공짜,푸짐하다,좋다,보내다,쓰다,이쁘다,질다,좋다,제품,팔다,쓰다",용량
"입술색,진하다,사람,사다,바르다,원하다,색상,나오다,입술색,죽이다,바르다,상상하다,색상,화면,같다,나오다,대만족,촉촉하다,입술색,죽이다,계열,립글로스,바르다,후,바르다,예쁘다,냄새,향기롭다,괜찮다",향기
"전에,쓰다,같다,인데,싸다,사다,좋다",가격
"사용하다,제품,만족하다,배송,도착하다,가격,오프라인,저렴하다,만족하다",가격
"색상,고민하다,맘,들다",색상
"저렴하다,구입하다,사용하다,있습이다,감사하다",가격
"가격,비싸다,양,적다,향,좋다,효과,좋다",향기
"귀엽다,좋다",디자인
"립밤,컬러,예쁘다,제품,받다,생각,조금,짙은색,메이컵,하다,바르다,예쁘다,같다,손위에,바르다,컬러,화사하다,보이,네요,다르다,색,사다",색상
"들뜨다,화사하다,스며들다,피부,좋다,보이다",감촉
"전,에스티로더,제품,사용하다,이제품,맘,들다,보통,비오다,습하다,날,뷰러,올리다,쳐지다,느낌,아침,한,하루,종일,가다,좋다,너구리,도,안되다,베이스,마스카라,후,사용하다,볼륨감,떨어지다,같다,깔끔하다,좋다,강추",디자인
"촉촉하다,좋다,바르다,후,크림,섀도우,촉촉하다,바르다,순간,매트하다,뭉치다,감촉,좋다,데이션,되다,각도,다르다,색,나다,품절되다,색상,많다,아쉽다,뚜껑,열다,안되다,굳다,뭉치다",감촉
"향,좋다,부드럽다,촉촉하다",향기
"색상,원하다,색,발색,좋다,만족하다",색상
"고르다,사다,하다,같다,얼굴,부위,따,믹싱하다,씁니,팁,얼굴,찍다,양,많다,펴,바르다,화장,진해,지다,같다,붓,이용하다,커버력,좋다,지속력,오후되다,잡티,보이다,수정,화장,하다",용량
"저렴하다,가격,구입하다,사용하다,다음,재구매,하다,감사하다,번창하다",가격
"맥덕후,매장,테스터,안하다,지르다,귀엽,쓰다,맥,코랄,그리드,쿠션,세트,예쁘다,생기부,로즈광,좋아하다,이제품,반갑다",색상
"입구,디자인,특이하다,색상,넘맘에,들다",디자인
"냄새,독하다,괴,안다",향기
"리리코스,방판만잇는줄,알다,가격,싸다,좋다,제조,일자,얼마되다",가격
"쓰다,디자인,맘,들다,사은품,파우치,사은품,있다,알다,화일,오다,선물,기분좋다,사용하다,재구매,하다",디자인
"칼배송,지복합성,모공,수분,부족,피부,형,커버력,뛰어나다,모르겟고,얼굴,당김,업다,좋다,촉촉하다,끈적거리다,맘,들다,들뜸업음,향도,좋다",향기
"향기롭다,꽆향인데,좋아하다,향,선물용,괜찮다,디자인,예쁘다,좋다",디자인
"배송,걸리다,같다,아이오페,비교하다,시,촉촉하다,하다,건조하다,그렇다,시간,지나다,건족,하다,있다,아이오페,좋다,사다,커버력,있다,만족,하다,가격,착하다,팔다",가격
"추천,받다,산건데,괜찮다,거,같다,묽다,흐르,제형,발림성,좋다,커버력,그닥,높다,편,아니다,색,밝다,나오다,아니다,호면,호써,무난하다,밝다,느낌,아니다",감촉
"양,작다,느낌,있다,쓰다,쓸거,같다,건조,한데,좋다",용량
"수분감,있다,촉촉하다",감촉
"클렌징,오일,다르다,쓰다,친언니,비욘드,꺼,사오다,클렌징,오일,이랑,바디,오일,피부,무지하다,건성,인대,샤워하다,물기,있다,때,몸,바르다,헹구다,몸,부드럽다,촉촉하다,느낌",감촉
"에스티로더,뉴트리,셔스,비타,에너지,로션,밀리리터,단위,판매하다,제품,인터넷,구입하다,시중,나오다,제품,이랑,다르다,점,없다,가격,이상,저렴하다,좋다,앞,화장품,인터파크,구매하다,생각,들다,제품",가격
"배송,빨다,좋다,받자말자,쓰다,색깔,넘,예쁘다,맘에,들다,촉촉하다,좋다",디자인
"베네피트,제품,좋아하다,이유,디자인,예쁘다,기능,좋다,좋아하다,모공,매꾸다,유분,잡다,화장,지속시키다,좋다",디자인
"손등,긋다,번지다,같다,생각,용량,작다",용량
"전,실크,쓰다,디자이너,광,나다,촉촉하다,가을,겨울,좋다,색상,실크,이쁘다",색상
"촉촉하다,발림성,좋다,쓰다",감촉
"냄새,좋다,발림성,좋다,만족하다",향기
"컨실러,대용,사용하다,좋다,애교살,에발라,이쁘다,괜찮다,하얗다,색이라서,하이라이터,쓰다,조금,무리,있다",디자인
"다크닝,현상,없다,얼굴,화사하다,보이다,좋다,인생템,등극,하다,같다,단품,되다,이번,주문하다,쓰다,어떻다,쓰다,고민,되다,정도,저렴하다,가격,사다,기쁘다",가격
"배송,완전,빠르다,개인적,예전,쓰다,워터,드롭,제품,마음,들다,흡수,도빠른거,같다,향도,산뜻하다,좋다,같다,라인,비타민,연고,여름,바르다,부담스럽다,비타드롭,여름,산뜻하다,사용하다,있다,같다,좋다",향기
"저희집,숨꺼,쓰다,트러블,나다,바르다,촉촉하다,쓰다,다르다,쓰다,엄마,빼다,나머지,건조하다,느끼다,숨꺼,건조하다,촉촉하다,좋다,팔다,쓸꼐요",감촉
"친구,바르다,거,보다,사다,가격,좋다,검정,바르다,화장넘,진하다,브라운,선호하다,와인색,이쁘다",색상
"은은하다,펄,좋아하다,펄감,진하다,사용하다,저녁,잡히다,약속,사용하다,사용감,부드럽다,색감,좋다,편,가격대비,만족하다",감촉
"좀탁한색,이기다,한데,발림성,좋다,향도,좋다,건조하다",향기
"향,좋다,깔끔하다,좋다",디자인
"어울리다,색상,구성되다,좋다",색상
"은은하다,빛나다,배송,빠르다,색,좋다",색상
"쓰다,싸다,사다,색깔,이쁘다,저렴하다,배송도,빠르다,좋다,감사하다",색상
"깔끔하다,떨어지다,가루,날리다,현상,없다,좋다,눈,건조하다,깔끔하다,좋으네요,사고,싶,에",디자인
"배송,빠르다,좋다,물건,색상,디자인,마음,들다,추천하다,마켓,아이폰,앱,작성",디자인
"역쉬,겔랑,파우더,최고,이전,양도,적다,안,뚜껑,열리다,불편하다,하지,그리다,외부,골드,컬러,연해졌네욥,이전,좋다,뎁,색깔,뚜껑,열리다,열다,쏟아지다,일,없다,휴대",용량
"배송도,빠르다,재구매하다,거,세일하다,구매하다,피부,촉촉하다,향,자극,없다,사용하다",감촉
"핸드,크림,중,좋다,같다,보습력,오래가다,향,독하다",향기
"마스카라,사용하다,아이라인,쓰다,번지다,묻어나다,없다,좋다,심,얇다,눈꼬리,빼기,용이하다,색,어둡다,브라운,자연스럽다,이쁘다",색상
"케이스,냄새,이상하다,발림,완전,정품,다르다,발리다,스티커,해지다,지금,판매,중단,진짜,너무하다,원도,아니다,짜리,다르다,가격,사다,그러다,너무하다",향기
"어제,배송받다,때다,바르다,오늘,아침,씻다,바르다,발림성,느낌,좋다,제조,일자,작년,걸리다,하지,바르다,쓰다,같다,넘어가다,다크써클,심하다,편이,주,원인,색소,침착,하다,기대,크다",감촉
"구매하다,사용하다,기도,쉽다,색감,자연스럽다,가격,저렴하다,마켓,안드로이드,앱,작성",가격
"처음,구매하다,저렴하다,구매하다,물건,좋다,저렴하다,기분,좋다,다음,구매하다",가격
"쓰다,저렴하다,자다,구매,햇어요,제조,일자,최근,꺼구요,배송,빠르다,적극,추천하다",가격
"한방,로션,좋다",향기
"색깔,이뿌다",색상
"좋다,저렴하다,자다,산거,같다,전,구매,해서,무료,배송하다,저렴하다,산거,같다,다르다,만원,넘든데,주문하다,분들은여기,저렴할거,같다,추석,쿠폰,만원,이상,천원,할인,적용,해서,완전,저렴하다,살거,같다,배송,빠르다,다음,주문하다",가격
"가격대비,보습,발림성,끈적임,향,만족,좋다",향기
"집사람,말하다,상시,파운데이션,사용하다,때,피부,당기다,건조하다,느낌,아이오페,트루스,킨,내추럴,파운데이션,사용하다,피부,촉촉하다,감촉,좋다,외출하다,당기다,느낌,없다,흡족하다,사용하다,지난번,처음,사용하다,좋다,주변,사람,권하다,있다,라,하다",감촉
"디자인,심플하다,좋다",디자인
"향,좋다,순하다,좋다",감촉
"예민하다,피부,트러블,없다,가격대비,용량,많다,합리적,사다,샘플,오다,여행,가다,때,유용하다,쓰다",용량
"튀다,무난하다,예쁘다",디자인
"구성품,중,클렌징,폼,되다,이상,알다,짜리,샘플,용량,온거,실망,제품,좋다",용량
"처음,사용하다,발림,좋다,양,많다,금액,좋다,재구매하다,같다",용량
"쓰다,저렴하다,가격,구매,잘하다,산지,되다,리뷰,남기다,좋다",가격
"전,사다,사용하다,적,있다,세안,후,닦다,용도,가격,대비,용량,크다,고르다,펌프,입구,부분,사용하다,불편하다,다르다,분,문제,사용하다,그러다,모르다,쓰다,때,불편하다",용량
"가볍다,쓰다,좋다,발림성,묽다,편이",감촉
"저렴히,사다,좋다,애,쓰다,사다,향,사용감,무난하다",가격
"배송,빠르다,가격,저렴하다,포장,포장하다,쥬시,조아,담,구매,할게욤,마켓,안드로이드,앱,작성",가격
"배송,빠르다,저렴하다,구입하다,배송,빠르다,저렴하다,구입하다",가격
"연인,핑크,예쁘다,연,핑크,계열,없다,갖다,예쁘다,같다,핑크,핑크,느낌,아니다,베이지기,그레이기,가다,돌다,느낌,핑크,고급스럽다,넘,예쁘다",디자인
"발립,좋다,발색,좋다,향,무난하다,이쁘다,좋다,발립,좋다,발색,좋다,향,무난하다,이쁘다,좋다,발립,좋다,발색,좋다,향,무난하다,이쁘다,좋다",향기
"쓰다,사람,웜,베이지,어둡다,같다,내추럴,베이지,사다,맞다,기대,하다,그렇다,기대하다,나오다,만족하다",색상
"물,스킨,아니다,농도,있다,스킨,스킨,바르다,건조하다,사라지다,후반,되다,건성,변하다,같다,후,제품,좋다,백화점,구매하다,쓰다,백화점,구매하다,가격,비하다,양,많다,용기,쓰다,편하다,좋다",용량
"조아,조아,이다,조앙,조아,굳굳,구두,굳,일다,이다,수분,가득하다,느낌,냄새,좋다,애용,하다",향기
"포장,깔끔하다,맘,들다,선물,드리다,맘,들다,포장,깔끔하다,맘,들다,선물,드리다,맘,들다",디자인
"색깔,자연스럽다,요세,색깔,있다,단독,섞다,쓰다,좋다,보이다",색상
"화장품,이하,쓰다,긋다,향기,완전,좋다",향기
"바르다,번들거리다,스며들다,여름,쓰다,좋다,같다,타상품,포어세럼,효과,받다,상품,효과,기대하다,사은품,챙기다,좋다",감촉
"년쨰,쓰다,크기,작다,완전,짐승,용량,넘,좋다,사다,오다,파세욤",용량
"구입하다,저렴하다,사이즈,작다,들다,다니다,좋다,향,좋다,이제품,사용하다,예정",향기
"홈쇼핑,난리,나다,제품,주문,하다,양,넘,많다,병,사용하다,주문하다,사용,전,효과,있다,좋다,마켓,안드로이드,앱,작성",용량
"산뜻하다,향,좋다",향기
"홀리데이,패키지,예쁘다,맘,들다",디자인
"순하다,촉촉하다,좋다,튜브,형태,깔끔하다,쓰다,있다,좋다,샘플,주다,짱",감촉
"마몽드,로즈,워터,토너,향,좋다,쓰다,거",색상
"쿨톤,사다,세일,쟁이다,산거,세일,구매하다,사용하다,은근,작다,같다",용량
"화장,전,가볍다,수,있다,찾다,구매하다,양,사악하다,산뜻하다,좋다,무난하다,수분,세럼,인거,같다",용량
"전,로라,메르시에,립플럼,푸다,쓰다,강하다,하다,친구,추천하다,맥시,마이,져,알다,때,박하,향도,좋다,바르다,다음,싸하다,느낌,입술,부풀다,오르다",향기
"매장,테스트하다,색감,신비하다,이쁘다",색상
"처음,쓰다,용량,작다,사다,재구매,때,크다,사다,겠어요,피부,정돈되다,느낌,깔끔하다",용량
"사용하다,효과보,없다,같다,기분따,용량,적다,비추",용량
"색깔,이쁘다,좋다",디자인
"펜슬깍기,동봉되다,클리오,브랜드,처음,구입하다,첫인상,굿,굿,고객,마음,헤아리다,호홋,실버,부드럽다,그어지다,손등,테스트하다,하다,지우다,눈,다르다,맘,들다,디자인,이쁘다,다르다,색,구입하다",디자인
"색상,넘,이쁘다,저렴하다,사다",색상
"배송,빠르다,가격,구매,시점,기준,온라인,최저,맞다,토너,전,사용하다,민감하다,피부,제품,쓰다,나서다,트러블,없다,수분감,적당하다,좋다,피부,맞다,쓰다,단종되다,앞,사용하다,예정",감촉
"양,적다,향,좋다,거품,잘나다,좋다",용량
"시슬리,껀,품질,조아,가격,비싸다,서리",가격
"쓰다,깔끔하다,좋다,같다,만족하다",디자인
"컬러,고급스럽다,예쁘다,말린,장미,컬러,중,부담,손,가다,같다",디자인
"냄새,좋다,배송,빠르다",향기
"만땅한,선물,찾다,추천,알다,록시땅,향,좋다,받다,분,좋아하다",향기
"뿌리다,잠깐,있다,문지르다,때,나오다,뿌리다,양,조절,쉽다,아끼다,쓸수,있다,최곱니다",용량
"촉촉하다,좋다,요성분,무난하다,사다",감촉
"가볍다,바르다,좋다,땀많,사람,좋다,얼굴,바르다,때,약간,가루,날림",감촉
"처음,사용,선물,받다,쓰다,색상,사용감,좋다,쓰다,일반,글로스,좌우,하다,그러다,명품,이정도,쓸,하다,같다",감촉
"촉촉하다,향도,좋다,좋다,쌩얼,때,바르다,자외선,차단되다,건조하다,촉촉함,유지하다,광,나다,아쉽다,맥,짱",향기
"소문되,좋다,양,적다,느낌",용량
"배송,빠르다,좋긴했지,상품,쓰다,샘플,쓰다,때,발림성,좋다,괜찮다,잡티,고민,많다,많다,효과,있다,좋다",감촉
"디자인,상품,좋다,빠르다,배송,감사하다",디자인
"좋다,샘플,오다,향,이상하다,같다",향기
"생일,쿠폰,카드,청구,할인,받다,좋다,상품,저렴하다,구입하다,만족하다,알차다,샘플,보내다,기분,좋다",가격
"양,많다,좋아하다,향,지르다,포인트,할인,완전,싸다,득템,하다,만족",용량
"부드럽다,향,좋다",향기
"사다,하다,가격,저렴하다,구매하다,포장,마음,들다,배송,빠르다,촉촉하다,마음,들다",가격
"양,적다,바르다,보름,쓰다,그리다,프로폴리스,기대하다",용량
"귀엽다,색상,이쁘다,좋다",디자인
"가격,싸다,좋다",가격
"색이,예쁘다,용량,많다,좋다,가격대비,훌륭하다,찾다,색,기분좋다",용량
"색,이쁘다,배송,빠르다,가타요,오다,선크림,쓰다",색상
"롯데,홈쇼핑,배,송하나,최고,구성,상품,마음,들다,쓰다,전이,예쁘다,디자인,후하다,샘플,기분,좋다",디자인
"굿굿,깔끔하다,좋네욤",디자인
"이번,구매하다,제품,기존하다,다르다,향,강하다,제품,변경되다,매장,구매하다,그렇다,지속성,기존,좋다,같다",향기
"병,이뿌다,좋다",디자인
"촉촉하다,건조하다,각질,다르다,립,틴트,비하다,부각되다,좋다,바르다,때,시원하다,좋다,두번,바르다,생기,돌아서다,자연스럽다,데일리,바르다,좋다,배송비,포함하다,매장,가다,거보,싸다,사다,색깔,이쁘다",색상
"진주펄,고급스럽다,좋다,통째,고민없,최저,검색하다,구매하다,배송,빠르다",디자인
"일후,달라지다,피부,기대,하다,끈적이다,에센스,싫다,바르다,나서다,혹살꺼,같다,느낌,늘다,눈금,생각,용량,네요,사용,못하다,끄다,같다,아깝다,서리",용량
"요즘,뜨다,브랜드,다르다,분,상품평,읽다,극찬,하다,사다,전,에스티,애용하다,모르다,발림성,좋다,매트하다,부드럽다,커버력,없다,전,사용하다,좋다,같다",감촉
"밝다,색,없다,아쉽다,베이지,색,구매하다,쉐이딩,쓰다,지성,강추,죽다,때,쉐이딩하다,때,쓸거에욤,다르다,색상,노래,참고하다",색상
"수려하다,제품,쓰다,남친,어머니,엄마,선물하다,좋다,하다,넘어가다,뭐하다,지인,있다,추석,선물,간단하다,싸다,느낌,안나,고르다,구매하다,고급스럽다,좋으네요,마니,팔다,번창하다",디자인
"긍정적,예술적,발림,좋다,긍정적,색상,이쁘다,예술적,엄마,바르다,이쁘다,엄마,화장대,가다,이쁘다,맘에,었지,엄마,이길수,없다,바르다,발리다,좋다,마무리감,스타일,맘,들다,발색샷,올리다,손,벗어나다,아쉽다",디자인
"향기,좋다,스킨,끈적하다,흡수하다,아니다,적당하다,느낌,흡수력,인거,같다,로션,촉촉하다,잡다,느낌,소셜,매장,할인,여기다,제일,저렴하다,사다,제조일,차이나다,상관없다,마켓,안드로이드,앱,작성",향기
"쓰다,구입하다,겨울,건조하다,없다,향,좋다",향기
"좋다,제품,들다,양,작다,보이다",용량
"양,적다,샘플,쓰다,보고,좋다,구매하다",용량
"샘플,쓰다,구입하다,용량,많다,괜찮다,샘플,주다",용량
"유명하다,해서,사다,쓰다,발색,되다,같다,양,많다,쓰다,같다",용량
"향,강하다,다음,무향,쓰다",향기
"향은,은은하다,좋다,같다",향기
"쓰다,저렴하다,구입하다,있다,좋다,구매하다,용,호헤",가격
"향도,좋다,저렴하다,구입하다",향기
"에,보다,컬러,구입하다,색,발림성,좋으네요,바르다,지나다,지속성,모르다,번지다,같다",색상
"용량,작음",용량
"양,적다,하지,예쁘다,맘,들다",디자인
"발림성,가볍다,여름,딱인듯,빠르다,배송,감사하다",감촉
"트러블,안나,순하다,좋다",감촉
"용량,좋다,구매하다,면세점,전용,제품,제조,일자,넘다,제품",용량
"가격,비하다,양,적다,좋다,하다",용량
"쓰다,제품,좋다,디자인,깔끔하다",디자인
"파렛,있다,색,마음,들다,단품,구매하다,용량,많다,안심,되다",용량
"좋다,하다,쓰다,좋다,뒤,부터,사용,있다,가격,만족,효과,만족,하다,가격,싸다,의심하다,되다,같다,처음,그렇다,한번,쓰다,효과,좋다,만족하다",가격
"가격대비,향도,좋다,얼굴땡,김,없다,좋다,일본,살다,한국,화장품,구입하다,쓸다,마켓,안드로이드,앱,작성",향기
"평소,쓰다,구매하다,용량,크다,좋다,배송,빠르다,맘,들다",용량
"비첩,자생,에센스,가격,고민즘,하다,이번,후,기초,바꾸다,주문하다,넘,고급스럽다,보이다,제품,사용,전,모르다,롯데,꼼꼼하다,포장,세심하다,배려,다시,한번,감동하다",디자인
"화장,품향,좀있네요,과하다,싫어하다,분,싫다,배송,빠르다,퍼프,괜찮다,저렴하다,사다",가격
"사무실,건조하다,손,씻다,연말,직장,동료,선물,핸드,크림,선물하다,향,마음,들다,디자인,예쁘다",디자인
"가격,배송,만족하다",가격
"백화점,알아보다,저렴하다,구입하다,케이스,고급스럽다,색,이뻐염,사랑,스러,볼터취취,쓰다",색상
"색,향기,예쁘다,좋다,쓰다,재구매,하다,같다",디자인
"테라피,수분,라인,괜찮다,재수,매할려다,할인하다,에센셜,구매하다,괜찮다",감촉
"연령대,피부,타입,건성,지성,복합성,제품,사용,횟수,기간,제조,일자,도움,되다,사용,후기,바르다,색이,예쁘다,얼굴,좋다,보이다,옥션,안드로이드,앱,작성",색상
"연령대,피부,타입,건성,지성,복합성,건성,제품,사용,횟수,기간,제조,일자,도움,되다,사용,후기,촉촉하다,무난하다,쓰다,좋다,양이,진짜,많다,옥션,안드로이드,앱,작성",용량
"잃어버리다,살다,색상,예쁘다,립밤,대신,사용,중,만족하다",색상
"라네즈,스킨,로션,에센스,수분,크림,쓰다,만족스럽다,배송,빠르다,좋다",감촉
"색상,디자인,마음,들다",디자인
"배송,하루,만,오다,쓰다,괜찮다,같다,양,많다,같다,가격,저렴,한뜻,하다,언능,쓰다,쓰다,괜찮다,구매,예정",용량
"찾다,살다,가격,저렴하다,컬러,예쁘다,쓰다,요,입구,부분,묻다,같다",가격
"브릭마뜨,플럼끼,쎈듯,실망,새먼마뜨,핑크,하믄서,웜톤,토인,만들다,괜찮다",색상
"선,배송,빠르다,색,넘,이쁘다,선물받다,친구,넘,좋아하다",색상
"핑크,좋다,사다,발색,진짜,웜한던,색,좋다,진짜,감사하다",색상
"배송,빠르다,저렴하다,향,무난하다",향기
"저렴하다,가격,사다,배송,빠르다,오다",가격
"다르다,수분,크림,모자라다,느낌,들다,춥다,날씨,얼굴,트다,같다,구매하다,여름,쓰다,무겁다,크림,요즘,날씨,좋다,생각하다,냄새,무난하다,용량,좋다",용량
"용량,작다,맘,들다",용량
"오우,디자인,이쁘다,전,쓰다,거,리필심,남다,여때,사용하다,브러시,영시,원하다,주문하다,디자인,고급스럽다,전,리필,시다,두껍다,길어지다,전,꺼랑,호환,안되다",디자인
"좋다,여름,쓰다,유분,있다,그렇다,가을,겨울,쓰다,좋다,샤워하다,바디,쓰다,얼굴,쓰다,용량,크다,가성비,좋다,가을,겨울,쓰다",용량
"피부,진정되다,향,좋다,대만족",향기
"색상,이쁘다,발색,짱짱,지속력,모르다,데이션,립,연출하다,이쁘다",색상
"사용,전이지,고급스럽다",디자인
"날,쌀랑하다,촉촉하다,제품,찾다,부드럽다,발리다,입술,촉촉하다,보호되다,색상,눈,띄다,원하다,색깔,맘,들다,향,은은하다,사은품,가방,샘플",향기
"발색,되다,향,은은하다,좋다",향기
"보다,하다,주문하다,예쁘다,주,색상,예쁘다,케이스,예쁘다",색상
"상품,받다,가격,저렴하다,배송,빠르다,좋다,가격,구매하다,같다,가성비,좋다,앞,이용하다,수고하다",가격
"디자인,품질,좋다",디자인
"가볍다,발리다,먹다",감촉
"색,예쁘다,봄날,색,붉다,자연스럽다",색상
"비오템,기초,첨,더써봐,알듯요,샘플,쓰다,보고,주문,향,넘,좋다,지성,매트하다,느낌,없다,촉촉이,느낌,비오템,기초,첨,더써봐,알듯요",향기
"싸이닉,실망시키다,크기,놀랏어요,기존,꺼랑,사이즈,비교하다,진짜,짐승,용량,에센스,만사,싸다,산건데,마스크팩,포함,싸다,삿네요,싸이닉,히아루론산,종세트,삿다,용량,작다,쨉,크다,오래,쓰다,거갇아요,재구매,의사,잇다,넘,좋다",용량
"향도,좋다,부드럽다,비싸다",향기
"프리메라,좋다,하다,쓰다,가볍다,순하다,좋다,같다,용량,많다,가격,배송,대만족",용량
"연령대,대피부,타입,건성,지성,복합성,지성,제품,사용,횟수,기간,처음,사용그,도움,되다,사용,후기,산뜻하다,과일,향,촉촉하다,바르다,느낌,좋다",감촉
"받다,향도,좋다,발리다,끈적거리다,많다,대용량,오래,쓰다,있다,같다",향기
"배송,빠르다,에스쁘아,신상,핑크,라인,구경하다,중,픽미,꽂히다,사다,색,예쁘다,웜톤,쿨톤,어울리다,핑크,기존,에스쁘아,립,라커,라인,비슷하다,지속력,좋다,한정,이래,바로,사다",색상
"여드름,바르다,사라지다,용량,적다,아쉽다",용량
"색상,좋다,릅수,좋다,배송,빠르다,좋다",색상
"가격대비,만족하다,쓰다,용량,만족하다",용량
"스킨,토너,향,은은하다",향기
"기본,수분,크림,아주,아주,조음,가격,사악하다,용량,너무너므,적다,깨끗하다,느낌,쓰다,제품",감촉
"디자인,고급스럽다,샤넬,향,나네요,선물,받다,분,좋아하다",디자인
"원액,일다,순하다,스며들다",감촉
"할인,쿠폰,쓰다,저렴하다,구입하다,쓸다,할인,쿠폰,쓰다,저렴하다,구입하다,쓰다",가격
"성분,순하다,자극,없다,좋다",감촉
"구매,후기,많다,이유,있다,식후,지우다,지우다,오래지속되다,색,예쁘다,다르다,색도,구매하다",색상
"사용,전,정확하다,후기,쓰다,어렵다,날씨,덥다,요즘,깊다,보습,피부,진정,사용하다,좋다,같다,구매하다,가격,좋다,배송,빠르다,좋다",가격
"받다,사용하다,향,좋다,수분감,좋다,발림성,뛰어나다,같다,마음,들다",향기
