x,y
"신제품,이라,해서,기대반,걱정반,주문,하다,대다,기존,사용,중,케이스,랑,크기,똑같다,타다,쇼핑몰,저렴하다,케이스,구입,하다,대다,케이스,랑,다르다,매력,있다,깔끔하다,넘,이뻐염,사용하다",디자인
"시슬리,제품,외국,가다,때,사다,오다,겨울,공항,가다,일,없다,구입하다,저렴하다,구입하다,감솨",가격
"배송,빠르다,편,아니다,제품,질,좋다,생각,용량,작다",용량
"진짜,가격,싸다,무료,배송,핵,추천,엊그제,주문시키다,까먹다,사이,택배,뽁뽁이,안전,포장,내용물,얼다,햇지,진짜,설렘배,송이,죵",가격
"좋다,냄새,괜찮다",향기
"디자인,깔끔하다,스킨,대용,세안,후,얼굴,닦다,용도,괜찮다,같다,편하다,만만하다,쓰이다,세수하다,스킨,닦다,편하다,싸다,케이스통,열리다,오다,데,사고,할인더되다,적극,추천,변경하다",디자인
"받다,도톰하다,화장솜,클렌징,워터,적시다,지우다,순하다,편인것,같다,향,자극적,뮤엇,포장되다,휴대하다,좋다,재구매,예정,감사하다",향기
"가격,착하다,로드샵,제품,중,쓰다,기초,중,좋다,마켓,안드로이드,앱,작성",가격
"처음,구매하다,보다,요,일단,쓰다,하다,흡수력,좋다,같다,부드럽다,피부,촉감,느끼다,하다,향,쎄네요,양조,냄새,나다,하다,성분,여튼,일주일,정도,쓰다,좋다,쓰다",감촉
"백화점,보다,살다,품절,찾아보다,있듸라구용,싸다,사다,뿌듯,과하다,찐하다,넘,이쁘다,어울리다,색,핑크,잇다,넘,조아,코랄,사다",색상
"가을,쓰다,촉촉하다,좋다",감촉
"흠,있다,토너,비하다,양,적다,것같아여,품질면,점만점,점,품질,최고,같다,사용하다,타사,제품,비교시,좋다,같다,흠,있다,토너,비하다,양,적다,것같아여,품질면,점만점,점",용량
"용량,작다,게흠이지,좋다,주말,정도,쓰다,대,발림성,좋다,요배,송도빨,굿굿",감촉
"용량,크다,좋다,가격,착하다,남친,선물,사다,좋아하다,피부,자극,없다,쓰다,제품",용량
"빠르다,배송,감사하다,용량,많다,사용하다,있다,좋다,색상,맘,들다",용량
"구매하다,평소,빨간색,주황색,정석,블러셔,갖다,색깔,정,느낌,아니다,색깔,선명하다,나오다,아니다,자연스럽다,말다,수채화,물탄듯,발리다,바르다,기름지다,느낌,나다,갠,네옴,전반적,색,이뿌다,가격대비,만족,합니댱,쓸다",색상
"이쁘다,괜찮다",디자인
"연령대,피부,타입,건성,지성,복합성,복합성,제품,사용,횟수,기간,구매,제조,일자,도움,되다,사용,후기,향,거슬리다,바르다,때,나다,괜찮다,커버,맘에,들다,색상,맘에,들다,옥션,안드로이드,앱,작성",향기
"겨울,건조하다,급하다,구입하다,일단,저렴하다,향,은은하다,좋다,요,분사력,좋다,하다,지속력,떨어지다,하다,건조하다,계절,가격,대비,만족하다",향기
"색깔,마음,들다,가격,저렴하다,배송,빠르다,만족하다,팔다",색상
"색,예쁘다,바르다,때,모르다,있다,매트하다,말리다,매트립,건조하다,입술,변하다,깜놀하다,입술,상태,좋다,그러다,있다,깜놀하다,색,자체,예쁘다",색상
"쓰다,촉촉하다,좋다,양,조절,못하다,그렇다,끈적거리다,거같지,쓸다",감촉
"저렴하다,구매하다,저렴하다,구매하다,저렴하다,구매하다,저렴하다,구매하다",가격
"색깔,퍼짐이,자연스럽다,맘에,들다,처음,구매하다,앞,계속,주문하다,같다,스틸라,팬되다",색상
"색,은은하다,디자인,이쁘다,맘,들다",디자인
"양,작다,질소,과자,처람,쓰다,만족하다,양이,문제,되다",용량
"파우더,샤넬,시슬리,겔랑,쓰다,나르다,차이,있다,겔랑,미세하다,반짝거리다,피부톤,화사하다,하다,밑화장,번들거리다,시간,지나다,분비되다,번들거리다,잡다,얇다,화사하다,밀착되다,얼굴,보송보송하다,환하다,같다,가격,대도,좋다,겔랑,파우더,강추",가격
"좋다,양이,작다",용량
"만족하다,바르다,마음,들다,사고,지인,선물,주기,부담,없다,가격",가격
"좋다,싸다,가격,사다,다음,구매하다",가격
"쓰다,좋다,엄마,사다,촉촉하다,좋다,지금,겨울,쓰다,좋다,건성,피부,당기다,건조하다,바르다,촉촉하다,좋다",감촉
"눈물,효과,주다,좋다,부드럽다,발리다,발색,되다,무르다,감,있다,쓰다,예쁘다,만족하다",디자인
"기다리다,사다,에센스,생기다,거,아쉽다,수분,크림,급하다,구매하다,제품,만족하다,매장,사용하다,넘넘,촉촉하다,아이몰,쿠폰,쓰다,구매하다,매장,저렴하다,구매하다,좋다,사용감,말,필요,없다,정도,요즘,환절기,필수,아이템",가격
"깔끔하다,조아",디자인
"색,예쁘다",색상
"봄,가을,겨울,쓰다,제품,예요,건성,피부,컨실러,촉촉하다,타입,여름,커버력,밀착력,지속,력이약하지,다르다,계절,제품,좋다,단종,되다,구입하다,리퀴드,좋다",감촉
"강추,질감,생크림,부드럽다,발리다,모공,큰편,잘못하다,끼이다,스펀지,바르다,부드럽다,먹다,겨울,어쩌다,없다,건조하다",감촉
"촉촉하다,좋다,배송,빠르다",감촉
"백화점가,향기,맡다,젤,좋다,구입하다,사은품,약하다,서운하다,미스트,쵝오",향기
"부드럽다,발림성,좋다",감촉
"덥다,쌩얼,베네핏,불러셔,이뿐메컵,하다,다니다,받다,기분,좋다,죽다,열다,향기,좋다,죽다",향기
"배송,빠르다,쓰다,향,좋다,만족하다,수고하다",향기
"애터미,화장품,친구,추천,처음,쓰다,가격,싸다,용량,많다,쓰다,피부,맞다,같다,다음,이용하다",용량
"배송,진짜,빠르다,월욜,주문하다,다음날,오다,향,좋다,친구,제품,쓰다,향,좋다,구매하다,제품,첨,뿌리다,때,비누향,어,생각하다,향,아니다,하다,시간,지나다,하다,향,좋다,팔,코대고,대다,지속력,일반,바디,미스트,좋다",향기
"완전,좋다,단독,쓰다,서브,쓰기,발림,좋다,가격,예쁘다,좋다",디자인
"좋다,양,작다,흠,바르다,지우다,아쉽다,붓끝이,얇,앗다,좋다,마켓,안드로이드,앱,작성",용량
"피부,가트,러브,잘생기다,로션,도애기것,바르다,화장,않해요,년전,화장품,사용,하다,되,견미리,팩트,사용하다,저한되잘되다,시원하다,좋다,년,동안,사용,않,애기,출산,지금,필요하다,구매하다,좋다,디자인,좋다,품질,좋다",디자인
"발림,좋다,가격대비,가성비,좋다,부담,하다,바르다,출근하다,적극,추천하다",감촉
"밝다,색상,알다,사다,어둡다,가볍다,좋다,기존,파운데이션,같다,바르다,얼굴,막다,같다,파운데이션,인생템",색상
"미샤,시그니쳐,블랑팩트,쓰다,팩트,부드럽다,발리다,좋다,지속력,좋다,촉촉하다",감촉
"좋다,저렴하다,가격,산거,같다,쓰다,제품,다음,이용하다",가격
"좋다,향,좋다",향기
"양,많다,부드럽다,스며들다,좋다",용량
"소문,좋다,하다,구매하다,주정,써가는거,같다,크다,좋다,없다,요다,피부결,정리되다,촉촉하다,스며들다,좋다,거,같다,에스티로더,갈색,병,효과,좋다,거,같다",색상
"쓰다,적다,양,구매하다,생각,양도,많다,크다,트러블,없다,맞다,약간,특유,향이,한데,거부감,정도,아니다",용량
"아이크림,좋다,양,많다,좋다",용량
"배송,빠르다,배송,기사,실수,늦게받다,품질,짱이,가격,면,있다,비싸다,편,좋다,어쩌다,쓰다,전,호하다,밝다,좋다,달라붙다,화장,수정하다,필요,없어지다,듯,좋다,생각해,비싸다,하다",가격
"설화수,쓰다,여름,가볍다,질감,쓰다,아이오페,구입하다,생각,가격,쎘지,끈적이다,좋다,그렇다,유분감,없다,당기다,중반,넘다,여름,당기다,때,있다,샘플,보내다,하다,미백,샘플,주다,좋다,그렇다,괜찮다",감촉
"좋다,양대비,가격,저렴하다,구매하다,같다",가격
"매장,테스트받다,저렴하다,구입하다,배송,빠르다,만족스럽다",가격
"늘쓰던거,양도,많다,싸다,사다",용량
"굳,예쁘다,좋다",디자인
"이전,구매하다,이번,다르다,색상,구매하다,색상,이쁘다,좋다",디자인
"쿨톤,맞다,핑크,핑크,블러셔,쓰다,칙칙하다,좋다",색상
"싸다,사서,좋다,양,많다,병,들다,느낌,사용하다",용량
"촉촉하다,좋다,나중,재구매하다",감촉
"까지다,산뜻하다,좋다",감촉
"비싸다,비싸다,좋다,하다,기대반,걱정반,구입,촉촉하다,찐하다,아침,일어나다,때,날아가다,축축하다,만들다,용량,작다,가격,다르다,크림,세개,사다,네요",용량
"오우,생각,냄새,좋다,놀랫어요,기대없,싼맛,구매하다,쓸다,양,작다",용량
"바르다,얼굴,윤광,나다,촉촉하다,향,은은하다,피부,예민하다,바르다,얼굴,나서다,쓸거,같다,좋다,좋다",향기
"색감은,좋다,향과입에닿았을때,좋다",향기
"쓰다,제품,한방,성분,있다,피부,편안하다,향기,좋다,건성,피부,적절하다",향기
"용기,쓰다,때,불편하다,버리다,있다,아깝다,제품,좋다,피부,흰편,아니다,노랗다,편두,아니다,색상,뉴트럴,쓰다,가볍다,발리다,좋다,완벽,커버,투명,화장,원하다,분,맞다,같다",감촉
"믿다,구매하다,구스몰,빠르다,배송,감사하다,사용감,물론,이다,번들거리다,없다,흡수,빠르다",감촉
"맥,크림쉰,립스틱,중,리틀,구매하다,바르다,순간,촉촉하다,발림성,좋다,적당하다,펄,들다,입술,돋보이다,같다,색상,선택,잘하다,하다",감촉
"가격,저렴하다,향,좋다",향기
"튜브형,위생적,용량,크다,촉촉하다,그렇다,오일리하다,좋다,가격,빼다,좋다",용량
"화해,보다,건성,좋다,촉촉하다,하다,사다,말,그러다,촉촉하다,좋다,대신,시간,지나다,기르다,보이다,어쩌다,없다,커버력,약하다,거랑요",감촉
"저렴하다,용량,많다,건성,좋다,스킨,토너,중,제일,맘,들다,우유,색상,맘,들다,악건성,바르다,때,끈적이다,느낌,콧물,스킨,질감,훨,좋다,저렴이,이니스프리,올리브,토너,인지,먼지,사용하다",색상
"포인트,주다,때,쓰다,좋다,작년,못산게,아쉽다,삿는데,이쁘다,좋다,배송,완전,빠르다,놀래다",디자인
"색상,예쁘다,매트하다,바르다,때,부드럽다,발리다,마음,들다",색상
"이미지,생각,밝다,진하다,향,좋다",향기
"쓰다,제품,색,어둡다,하다,바르다,품질,좋다",색상
"베이스,섀도우,진저,저렴이,버전,쓰다,지르다,사길,잘하다,용량,다르다,섀도우,비하다,크다,가루,날림,적다,밀착,잘되다,취향,저격,베이스,섀도우,케이스,고급,지다,쓰다,사다",용량
"저렴하다,사다,쓰다,중",가격
"구입,상품평,환하다,색,아니다,중간,정도,색상,발림성,좋다,지속성,좋다,입다,오다",감촉
"오일,프리,그렇다,퍽퍽하다,같다,번들거리다,좋다",감촉
"괜찮다,같다,생각,양,적다",용량
"개째,사용,후,촉촉하다,향기,은은하다,좋다",향기
"신상,주문하다,예쁘다,좋다,쇼핑백,이랑,선물,박스,챙기다,포장하다,좋다",디자인
"차앤박,앰플,쓰다,넘,촉촉하다,좋다,덕분,싸다,사다",감촉
"쓸만하다,가격,비싸다,하다,말,지성,인데,뭉치다,그러다",가격
"배송,오다,디자인,깔끔하다,예쁘다,촉촉하다,편,커버력,아쉽다,점,참다,하다",디자인
"소량,바르다,촉촉하다,향,은은하다",향기
"에센스,하다,주문하다,용량,크다,깨다,오다,초크,초크,하다",용량
"처음,쓰다,아쿠아,볼릭,스킨,향,좋다,샘플,감사하다",향기
"연휴,기간,빠르다,배송,감사하다,사용,전이,긴,한데,디자인,립색,이뿌다",디자인
"샘플,받다,있다,사용하다,좋다,본품,구입하다,스며들다,끈적이다,향기,좋다",감촉
"조아,원래,쓰다,거,계속쓰게되다,무난하다,이쁘다",디자인
"아이라이너,토니모리,쓰다,가격,싸다,양,많다,쓰다,있다,번지다,발색력,좋다",용량
"색깔,예쁘다,향기,좋다,케이스,고급,지다,좋다",향기
"피부,트러블,심하다,타입,시세이도,소프너,부드럽다,자극적,같다,이전,에센스,기능성,위주,시세이도,상품,사용하다,기본,화장품,피부,맞다,같다,쓰다,반하다",감촉
"종아,피부,흡수되다,지루성,건성,복합되다,피부,바르다,촉촉하다,좋다,감사하다",감촉
"연령대,대피부,타입,건성,지성,복합성,제품,사용,횟수,기간,제조,일자,도움,되다,사용,후기,스킨,쓰다,스타일,대용량,구매하다,쓰다,가격,제품,만족하다",가격
"빠르다,배송,좋다,가격,만족스럽다",가격
"저렴하다,구입하다,사은품,주다,완전,감사하다,로즈워터,기본템,쓰다,말하다,없다,파,세용",색상
"있다,모르다,처음,사용하다,구성,좋다,스킨,진짜,쓰다,스킨,구매하다,같다,지복합,피부,예민하다,맞다,같다,향,괜찮다,순하다,같다,쓰다,괜찮다,비자,라인,바꿔보다,팔다",향기
"글로스,발색,되질,바르다,거,연하다,립스틱,위,바르다,예쁘다,같다,팁모양,예쁘다,다르다,글로스,차별되다,디자인,넘,앙증맞다,바르다,자잘하다,펄,발리다,표현하다,힘들다,다르다,글로스,차별화되다,글로스,라는거,강추",디자인
"순하다,같다,향,좋으네요,끈적이다,같다,싫어하다,없다,좋으네요,아요",향기
"받다,컬러,예쁘다,계속,쳐다보다,펄,자글자글하다,고급스럽다,예쁘다,컬러,베이지,톤,컬러,위,쌍커플,라인,따,그리다,제조",색상
"색상,예쁘다,은은하다,갈색,발림,좋다,향,좋다,사은품,마스크,주다,생각,크다,주다,만족스럽다",향기
"구매하다,보라병,만족",색상
"디자인,좋으네요,귀욤",디자인
"색상,발림성,촉촉함,마지막,발력색,짱,가격,안습,전체적,마음,들다,아이,득템하다",색상
"편하다,이쁘다,좋다",디자인
"비싸다,감,있다,쓰다,맘,들다,스킨,과,로션,쓰다,그렇다,피부,맞다",가격
"색상,이쁘다,좋다,사,스,드",디자인
"색,지속력,마음,들다,고정력,좋다,잘못,그리다,면봉,하다,지우다,정도,지속력,괜찮다,번창하,세용",색상
"선물,받다,쓰다,록시땅,팬,되다,라벤더,향,좋다,저도,쓰다,선물두,하다,세개,구입,하다,용량,많다,좋다,휴대하다,간편하다,작다,용량,싸이즈,구입,완전,좋다",용량
"가격,저렴하다,맘,들다",가격
"비피다,에멀전,대박,가격,구입하다,가격,좋다",가격
"말린,장미빛,칼라,색상,맘,들다",색상
"저렴하다,살다,같다,보습,좋다,크기,적당하다,작다,가방,넣다,좋다,좋다,추천하다",가격
"이쁘다,이쁘다,맘,들다",디자인
"화장품,필요하다,아내,주문,요청하다,인터파크,뒤지다,발견,헷구요,가격,착하다,배송,빠르다,추천하다",가격
"부드럽다,바르다",감촉
"재구매,효과,보다,한통더,쓰다,가격,저렴하다,부담,없다,잇다,마켓,안드로이드,앱,작성",가격
"친구,생일,선물,주다,가격대비,인터넷,싸다,향기,좋다,조아하다",향기
"사용하다,제품,피부,스며들다,느낌,좋다",감촉
"색상,예쁘다",색상
"매트하다,색깔,이쁘다,좋다,아쉽다,점,있다,향,맛,라는거",디자인
"사용하다,재구매하다,가격,저렴하다,광채,나다,하다,배송,빠르다,좋다",가격
"대용량,좋다,크다,향,나다,자극되다,좋다,에센스,그렇다,가볍다,느낌,대신,말하다,향,나다,자극되다,피부,좋다,느끼다,힘들다",향기
"세안,하다,토너,닦다,좋아하다,손,묻히다,위,누르다,펌핑,양,많다,제품,좋아하다,비,드,제품,쓰다,향,좋다,기능,비슷하다,같다,가격,용량,대비,저렴하다,펌핑하,제품,찾다,어렵다,만족하다,토너,용도,화장솜,닦다,용도,쓰다,분,쓰다,되다",향기
"향,좋다",향기
"리뉴얼,되다,같다,두껍다,도포,되다,같다,향,강하다,색상,다르다,비슷하다,배송,상태,좋다",향기
"배송,빠르다,좋다,색,마음,들어요다,사용하다,주문하다",색상
"화면상,보다,색상,고르다,게,어렵다,제품,받다,고르다,듯싶다,피부,화장,하다,화사하다,색,얼굴,살아나다,발림성,좋다,색상,오래가다,좋다,바르다,지나다,지우다,서다,제대로되다,색상,기대하다,힘들다,갈색,에센스,예전,사용하다,제품,좋다,잘,사용하다",색상
"부드럽다,향도,좋다,좋다",향기
"오프라인,매장,구매하다,처음,온라인,구매하다,만족하다,가격,저렴하다,배송,빠르다,좋으네요,앞,온라인,구매,하다,같다,온라이,구매하다,동일하다,제품,맞다",가격
"포장,예쁘다,좋다",디자인
"이쁘다,양,적다,아쉽다",용량
"연령대,대피부,타입,건성,지성,복합성,복합성,제품,사용,횟수,기간,계속,제조,일자,최근,도움,되다,사용,후기,향,맘,들다,쓰다,촉촉하다,부드럽다,로션,맘,들다",향기
"색상,밝다,어둡다,자연스럽다,맘,들다",색상
"눈,화장,하다,전,바르다,안바르고,차이,큼세개째,쓰다,중,면세,가격,비슷하다,살다,같다,좋다",가격
"저렴하다,사다,배송,해외,배송,엊그제,밤,주문하다,오늘,받다,기한,넉넉하다,오다,기분,좋다,좁쌀,떠나다,피부,에빠끌라,듀오,쓰다,가라앉다,눈,보이다,만족하다,구매하다,앞,구매하다",가격
"상품,상처,가다,뽁뽁이,감다,포장,상태,양호하다,가격,비교,하구서,저렴하다,구매하다,쓰다",가격
"쓰다,상품평,좋다,가격,착하다,하다,구매하다,쓰다,좋다,구매하다",가격
"저렴하다,구매하다,저번,토너,사다,로션,잘못,누르다,구입하다,요제품,개인적,유분기,가다,건조하다,좋다,구입하다,로션,좋다",가격
"배송,빠르다,처음,쓰다,양,조절,어렵다,하지,만족하다",용량
"저렴하다,구입하다,무난하다",가격
"색이,예쁘다",색상
"색상,자체,예쁘다,번거롭다,쓰기로했지,반품하다,제품,검수하다,때,찍히다,손톱,자국,파,자국,심하다,나다,교환하다,사용하다,상관없다,쓰다,하다,검수,하다",색상
"포장,고급스럽다,선물,받다,분,좋아하다,같다,샘플,쓰다,향,은은하다,좋다,쫀쫀하다,좋다",향기
"번지다,없다,아니다,덜하다,디자인,예쁘다,솔,마음,들다,팔다",디자인
"알코올,성분,있다,따갑다,하다,세안,후,화장품,잔여물,닦이다,기분",감촉
"가격,샘플,챙기다,포장,이쁘다,넘,좋다",디자인
"깔끔하다,좋다",디자인
"처음쓰,걸다,좋다,구매하다,쓰다,하다,세일,기간,사다,가격,마음,들다",가격
"가격,좋다",가격
"투쿨,포,스쿨,쿠션,처음,쓰다,화사하다,좋으네요,컬러,밀착력,좋다,피부,같다,커버력,지속력,어디하다,빠지다,데일리,사용하다,패키지,고급스럽다,대,만족",색상
"연령대,피부,타입,건성,지성,복합성,복합성,제품,사용,횟수,기간,일제,조일자,그,도움,되다,사용,후기,티존,부위,신경쓰이다,복합성,피부,그렇다,피지,잡다,파우더,없다,안되다,필수,되다,이번,바꿔보다,괜찮다,향,좋다",향기
"샘플,쓰다,구매,결정하다,겨울,되다,건조하다,샤워,목욕,후,바르다,촉촉하다,좋다,보습력,최고,저,건성,피부,향,버터향,나다,처음,바르다,진하다,편,오래,동안,향,남다,향,민감하다,분,참고하다",향기
"가다,펄,쉬머,느낌,강하다,편,가다,붓,눈,밑,찍다,좋다,눈,자극,없다,세안시,지우다,중,세안,눈,올리먄,삼페인,골드,비슷하다,포인터,약간,사용하다,펴바르먄,별차이,없다",감촉
"촉촉하다,좋다,바르다,반짝반짝하다,발색,되다,만족하다,가격대비,용량,적다,아쉽다",용량
"아이,오페라,믿다,있다,사용하다,않다,향,좋다,좋다",향기
"제조일,년다되다,저렴하다,조아",가격
"저렴하다,자다,산것,같다",가격
"저렴하다,구매하다,감사하다",가격
"좋다,향,좋다",향기
"용량,많다,슬림하다,오래,사용,할거,같다,한데,피부,맞다,모르겟네요,여튼,쓰다",용량
"예쁘다,좋다,상담원,성의,없다,응대하다,기분,이상하다",디자인
"사용하다,제품,할인하다,사다,오프라인,싸다,배송,빠르다,샘플,사은품,받다,같다,제품,사다,훨,이득본,기분,_,다크,브라운,색상,자연스럽다,제일,인거,같다,다르다,색상,밝다",색상
"얇다,가볍다,발리다,같다,가볍다,쓰다,좋다,같다",감촉
"디자인,귀엽다,마음,들다,노세범,말이,필요,없다,짱",디자인
"아이라인,그리다,손,떨리다,붓팬,처음,쓰다,생각,그리다,쉽다,깔끔하다,마음,들다,아이라인,운동하다,아래,번지다,보통,화장하다,죽다,땀내다",디자인
"연하다,발색,되다,귀엽다,이쁘다",디자인
"전,사용하다,제품,가격대비,용량,많다,순하다",용량
"깔끔하다,순하다,좋다",감촉
"세트,구매하다,토너,떨어지다,이번,토너,구입하다,저렴하다,가격,구입하다,여름,쓰다,좋다,거,같다",가격
"늘쓰던거,쟁여두다,주문하다,쿠폰,쓰다,싸다,사다,넘,좋다,배송,빠르다,감사하다",가격
"저렴이,좋다,향은,좋다,양은작지",용량
"상품평,좋다,구입하다,배송,늦다,거울,귀엽다,좋다",디자인
"포장,요청하다,빨간색,예쁘다,포장지,리본,고급스럽다,포장,샘플,챙기다,감사하다,쇼핑백,요청,드리다,아쉽다,기쁘다,맘,선물하다,있다,같다",색상
"깔끔하다,좋다",디자인
"이쁘다,맘,들다,담,구매하다,적극,추천하다,적극,추천하다,적극,추천하다,마켓,안드로이드,앱,작성",디자인
"원래,쓰다,제품,이기,하다,다르다,문제없다,배송,느리다,지금,세일,중,오프라인,살까하다,조금,저렴하다,사다,인터넷,구매하다,생각,배송,느리다,말다,문제없다",가격
"가격,비싸다,용량,적다,일단,쓰다,좋다,알다,같다,쓰다,주문하다",가격
"용량,넘,작다,영양,크림,세럽,아이,크림,좋다,가격,일다",용량
"상품,좋다,가격,저렴하다,사다,다음,구입하다",가격
"받다,제품,알코올,향,강하다",향기
"향두,은은하다,촉촉하다,조아,유분기,감돌다,사은품,쩜,미비하다,글쿠,다르다,홈,쇼핑,비하다,쩜,비싸다,사다,분,검색하다",향기
"샘플,사용,후,백화점,구매하다,저두,바비,기초,조아라,하다,비타민,크림,발림성,조아,향두,상큼하다,비타민,얼굴,바르다,착각,일으키다,정도,가격,완전,착하다,아니다,쩜,글킨해,추천하다,제품,같다",가격
"워터,프루프,기능,약하다,같다,하다,오후,되다,눈,따갑다,같다,하다,가격,비하다,기능,그러다",감촉
"얼굴,하얗다,편,에스쁘아,누드,쿠션,듀이,포슬린,쓰다,쓰다,얼굴색,비슷하다,어둡다,커버력,촉촉함,맘,들다,색상,아쉽다",색상
"쓰다,저렴하다,삿네여",가격
"포장,부탁,드린게,전달,안되다,오다,저렴하다,구매하다,있다,좋다,하다,포장,부탁,드린게,전달,안되다,오다",가격
"매장,가다,바르다,구매하다,피부,하얗다,붉다,편,포슬린,웜포슬린,고민하다,웜포슬린,구매,촉촉하다,좋다,파우더,바르다,하루종일,윤기남,커버력,업다,피부과,가다,치료받다,바르다,최고,효과,보다",감촉
"좋다,소문,듣다,친구,사다,쓰다,향,좋다,닦이다,느낌,괜찮다,같다,모공,쫍아진,같다,티존,부위,깨끗하다,용량,많다,오래,쓸꺼,같다,쓰다,구매하다",용량
"쓰다,쓰다,저렴하다,구매하다,쓰다,쓰다",가격
"샘플,쓰다,보고,넘,좋다,구매하다,로즈빛,예쁘다,모공,가리다,커버력,좋다,매트하다,건성,지성,인분,추천하다",색상
"제일,좋다,것,정도,쓰다,살다,때,립아는것,장점,디자인,마음,들다,품질,보통,정도,보통,아이라이너,유지력,붓,그리다,쉽다",디자인
"처음,쓰다,제품,인데,촉촉하다,좋다",감촉
"건조하다,잡다,파란,에센스,최고,가격,압박,여름,제외하다,찬바람,불때다,구매하다,쓰다,다르다,수분,제품,하다,비교,안되다,요,건조하다,각질,생기다,하다,어제,밤,파란,에센스,사은품,받다,수분,크림,바르다,자니,완전,촉촉하다,양,작다,효과,좋다,강추,강추",용량
"설화수,화장품,좋다,알다,가격,세다,사용하다,큰맘,먹다,고아,크림,사용하다,오일,사용,때,촉촉하다,스미다,들다,만족,하다",가격
"쓰다,제품,다르다,때,저렴하다,살다,있다,좋다,쓰다",가격
"주문,하다,발송,빠르다,배송,감사드리다,넘,춥다,쓰다,케이스,귀엽다,좋다,요전,조르지오,아르마니,쓰다,요거,보다,넘,작다,귀엽다",디자인
"조아,냄새,괜찮다,배송,빠르다,조으네요",향기
"미모,열일,최애쁨템,구입하다,최애쁨탬,오렌지,빛,돌다,미모,열일,핫,핑크,느낌,이에요,발색,이쁘다,향,좋다,중,미모,열일,맘,들다",향기
"평소,비오템,수분,크림,클라란스,쓰다,편하다,들다,다니다,바르다,수분,크림,찾다,요,아이,발견하다,가격,저렴하다,무겁다,피부,예민하다,편,바르다,순간,따갑다,덜다,그렇다,편하다,발리다,제품,같다,쓰다,구매하다",가격
"틴트,사다,베네피트,비싸다,바닐라,코,보다,나오다,사다,발색,잘되다,예쁘다,듀얼,효과,배라는거,냄새,새콤달콤,딸기,냄새,나다,좋다,마음,들다,앞,쓰다",향기
"피부,예민보스,향,쎈,걸다,조금,자극적,바르다,올라오다,넘넘,좋다,꾸덕,부담스럽다",향기
"기본,색,괜찮다,같다,추천하다,정도인",색상
"포장,잘하다,섀도우,색,예쁘다",색상
"발리다,색상,부드럽다,검다,색,눈썹,일때,여성스럽다,느낌",색상
"사용하다,크림,민감하다,건조하다,피부,자연스럽다,촉촉하다,발리다",감촉
"사용하다,주문하다,향,사용감,좋다,다르다,쓰다,사다",감촉
"남성,주변,여자분,사용하다,좋다,평가하다,사용하다,괜찮다,피부,자극,없다,시간,잔향,남다,피부,스며들다,같다,촉촉하다",감촉
"입술,편하다,예쁘다",감촉
"색,예쁘다,맘,들다",색상
"좋다,재구매,하다,향,고급,지다,피,풀다,고급진,오일",향기
"색,이쁘다,바르다,때,편하다,지우다,건조하다,립스틱,바르다,좋다",색상
"향,좋다,거품,날다",향기
"쓰다,상품,화장품,갈아타다,마니하다,상품,좋다,배송,빠르다,저렴하다,가격,사다",가격
"배송,그랫구여,미스트,좋다,용량,크다",용량
"전에,사용하다,제품,끈적이다,좋다",감촉
"저,점만점,점,샘플,가격,착하다,피부,민감하다,건조,한데,바르다,편안하다,촉촉하다,쉬다,느낌,저,점만점,점,샘플",가격
"저렴하다,구입하다,다르다,설화,수제품,샘플,보내다,샘플,없다",가격
"이제품,행사하다,때,구매,햇었는데,저렴하다,가격,구매하다,좋다,감사하다",가격
"만만하다,가격,정말,수도없,망설이다,구입하다,이틀,사용,장기간,쓰다,되다,깐,일딴,믿음,바르다,발림성,좋다,편,이다,작다,양,얼굴,전체,펴바를수,있다,좋다",용량
"클리오,아이,러브,유,섀도우,펜슬,바이올렛,사다,쓰다,디자인,예쁘다,추가,주다,연필깍,고맙다,넘,흐리다,여러번,칠하다,아쉬움,있다,하다,가루,떨어지다,피부,번지다,그러다,달다",디자인
"용량,크다,쓰다,있다",용량
"보이다,어둡다,갈색,만족하다",색상
"가격대비,용량,짱,수분,촉촉",용량
"펄,입자,크다,자연스럽다,용량,많다,한참,쓰다,같다",용량
"크기,작,긴하다,그러다,촉촉하다,향,좋다,거,같다,트러블,효과,크다,못느꼇는데,피부결,좋아진거,같다,쓰다",향기
"가격,만족,사용,전,좋다",가격
"다르다,제품,쓰다,프레쉬,바꿔보다,향,은은하다,끈적임,없다,가볍다,좋다",향기
"색깔,진짜,뻐요",색상
"배송,느리다,했지,저렴하다,구매하다,인생템,냄새,이기다,하지,만족하다,사용하다",향기
"이니스프리,데이,행사하다,저렴하다,구매하다,촉촉하다,좋다",감촉
"스킨,젤,타입,물타입,좋다,향,약하다,좋다,피부,자극적,같다",향기
"피부,순하다,흡수되다,좋다",감촉
"색감,이쁘다",색상
"디자인,이쁘다,발리다,색깔,화사하다,디자인,이쁘다,발리다,색깔,화사하다,디자인,이쁘다,발리다,색깔,화사하다,디자인,이쁘다,발리다,색깔,화사하다",디자인
"향,좋다,건조하다,기초,당기다",향기
"저렴하다,가격,구매하다,만족하다,사용하다,기능성,좋다,화장품,디자인,예쁘다,적극,추천하다,만족하다",디자인
"원,플러스,원이라길래,사다,지속력,좋다,촉촉하다,묻다,배송도,빠르다,만족하다,팔다,디자인,이쁘다,고급,지다",디자인
