r0,r1,target
20.283787,-19.235231,감촉
13.157609,-10.992561,향기
-25.989916,1.9937279,감촉
19.91818,-13.441069,감촉
-34.62692,-3.6132705,향기
43.01779,-24.979172,가격
-34.72658,13.501326,감촉
3.9742177,20.86356,용량
-27.208797,45.86558,용량
19.283476,-21.608168,감촉
-32.79325,-45.145832,향기
15.109382,-37.67388,용량
35.337242,-30.124025,감촉
-19.443918,-4.7478437,디자인
21.49762,-60.050644,색상
-31.289555,29.164942,가격
-8.376637,-35.974438,향기
8.013636,33.732082,감촉
23.374159,14.953865,색상
-4.0917687,15.449994,향기
11.99547,39.661007,색상
2.5308182,-16.015638,용량
11.239864,38.390434,색상
-7.4471602,1.5413915,용량
-28.848118,-6.313866,향기
-14.554231,34.16082,용량
13.952566,-6.741323,가격
-56.53009,-25.558767,가격
31.60379,-48.66958,디자인
10.1976795,51.72193,감촉
-24.718266,2.780358,감촉
-19.664686,26.043419,가격
31.099522,-21.719154,가격
6.959947,-25.386686,용량
11.583146,52.354473,감촉
14.144219,-1.9802498,디자인
-33.6799,17.68878,용량
5.354439,-13.047125,용량
11.772485,26.29913,디자인
25.011133,47.557934,색상
22.093393,-43.353813,디자인
12.999552,-13.6661005,향기
-9.962451,21.323206,디자인
-1.0773132,-47.1549,용량
-5.73266,-2.6462967,용량
1.904972,49.66761,색상
60.34772,-7.312349,향기
-48.381424,21.84283,향기
-6.390397,34.18855,디자인
-39.79358,-48.798626,가격
-28.363396,0.23429418,감촉
-19.898458,12.751404,용량
10.680235,-5.081177,향기
-26.762356,32.32907,용량
-35.886482,22.208923,가격
17.842108,-28.40192,향기
28.332523,48.20966,색상
-15.790311,22.515694,가격
-3.0337367,53.026684,디자인
53.896538,19.934717,향기
31.592537,-13.375081,감촉
24.063833,0.61592525,가격
-4.133721,38.856167,디자인
5.995681,-28.041662,용량
17.208303,25.538973,디자인
-14.621477,34.76389,디자인
-42.48704,15.663136,용량
-0.72748977,50.421524,디자인
-13.743969,14.819081,디자인
-22.366848,46.10569,디자인
18.339983,32.891266,색상
0.784686,-30.48806,감촉
7.8512983,7.7104163,가격
37.29784,-33.872055,디자인
28.954737,-51.199467,감촉
3.223275,-26.510557,용량
40.0664,-31.833979,색상
4.450692,-18.83996,용량
-54.20187,-30.835886,향기
14.871355,37.551445,용량
12.358481,7.3934407,디자인
-35.08028,-4.7713037,향기
30.149824,-24.353884,가격
39.695343,-15.712438,디자인
13.637536,-36.316086,용량
15.220237,18.227411,디자인
-34.616856,17.980925,용량
18.792448,-21.890934,감촉
-33.28985,-34.8167,가격
5.971167,18.891603,색상
-48.987267,-28.132462,용량
35.83538,36.05312,색상
-34.90901,2.9401526,용량
33.567776,15.249875,색상
-24.078636,37.58676,향기
6.0362577,-12.188951,감촉
-0.53783,17.21602,향기
38.307304,-35.249474,향기
25.663494,-31.513987,향기
-41.268887,-0.688478,향기
39.00493,-62.993603,디자인
22.20381,-33.376923,향기
11.118479,-39.26668,용량
29.69779,-25.207245,가격
-42.3338,27.656149,색상
3.018008,1.4451861,가격
-6.331156,-37.853355,향기
37.667744,-25.675232,색상
15.58759,51.064995,색상
30.564053,-25.529236,가격
60.41412,-6.761995,향기
-3.6015067,27.577726,용량
-29.669838,44.675804,향기
34.851288,-8.406682,색상
6.866295,33.502193,색상
-28.524797,47.53951,용량
-5.7909856,-58.171417,향기
-17.955242,1.5994455,향기
0.26528883,24.05585,색상
-31.933405,14.192237,용량
12.944447,-11.078252,향기
8.21782,47.64977,향기
-41.90443,-4.225404,감촉
3.332077,-19.923645,용량
10.023694,21.60143,감촉
61.180687,-21.208595,향기
-22.0525,-49.628822,가격
-35.968258,-50.986713,색상
26.100836,-10.377278,감촉
-9.62094,-60.231205,색상
26.844456,29.168146,색상
-47.19302,9.275631,가격
8.021849,-8.691492,가격
-37.283302,-7.1790185,향기
1.7395366,54.790234,색상
20.162745,-6.5647707,가격
10.491042,0.7460761,가격
-22.74205,49.175987,가격
3.0045924,46.193092,색상
38.880875,5.8342705,디자인
26.578709,39.213383,색상
-53.91117,-31.047142,향기
34.217056,-26.323011,색상
-20.614937,42.292084,용량
-21.271614,24.459917,용량
27.97863,-24.722063,감촉
-18.307993,-46.012604,디자인
-18.502836,18.7751,용량
10.099949,33.808258,색상
25.066935,23.53496,색상
-10.53598,9.699401,가격
-18.16621,-2.9204988,향기
14.307837,-7.9438243,가격
-35.330986,-11.017847,향기
-46.646595,11.213447,감촉
-37.280594,-49.308723,디자인
-11.290617,-31.972681,향기
-38.705658,-28.45163,가격
-20.320374,-49.174137,감촉
-1.7335236,-3.4524791,가격
9.36815,-57.99002,디자인
9.436367,-26.343163,용량
-40.163597,23.710552,향기
-38.028664,-28.608736,가격
18.700747,31.659681,색상
2.0259998,-49.37855,용량
5.4620748,-21.67922,용량
22.20308,36.146034,디자인
-3.4205778,-55.759308,향기
-7.653419,-34.971916,향기
5.705185,41.938347,디자인
14.219409,50.68776,색상
13.095576,-11.593308,향기
-33.59079,-0.834513,디자인
21.496975,31.468065,색상
-35.76348,-13.27874,향기
39.99,-32.761967,색상
25.678085,45.066345,색상
42.288277,3.3075492,디자인
-41.834747,2.5716383,향기
-37.96202,-26.351057,감촉
-18.26758,37.186512,가격
-39.501045,33.82759,용량
-2.314898,-2.2760077,가격
39.809868,-14.58129,색상
7.4047337,-47.740417,용량
-47.27858,-6.81558,용량
3.2638307,38.18283,디자인
-23.415636,2.600202,감촉
-35.98924,27.423805,가격
1.6202756,-5.6468625,향기
31.60153,-28.474758,가격
-16.893185,-7.8177333,감촉
39.835083,-19.706036,색상
6.3677273,-9.201924,색상
-10.475175,15.990461,가격
25.333393,8.70955,색상
13.723067,34.800922,색상
48.118576,-3.4118795,디자인
33.704346,-33.619553,향기
9.471191,-56.4217,가격
-6.856769,-4.5409913,용량
-1.0456713,-55.964085,향기
2.0140514,-54.486073,용량
42.92705,-50.53019,감촉
31.13781,1.8906817,색상
-3.8920233,-0.84039056,용량
26.118952,23.079203,색상
-27.579458,1.1041181,감촉
22.640633,14.51287,색상
-29.434889,-15.98958,향기
19.399723,15.456258,디자인
26.084633,-30.924297,향기
27.040356,-48.052856,감촉
-4.18658,23.237314,디자인
36.965664,-62.51709,감촉
18.924992,-7.1599703,가격
-38.90005,25.970776,가격
-11.99374,10.032509,색상
-24.2473,-3.111678,감촉
-39.15445,1.0021086,용량
53.470337,-31.952374,향기
3.1339183,21.971643,디자인
39.534206,-6.8078613,색상
7.138048,3.6078653,가격
-38.83271,-28.369253,감촉
7.7697306,25.581259,색상
-54.328297,-31.444445,향기
-32.838177,-9.715344,향기
32.243237,-32.37871,가격
4.5504627,-57.902897,디자인
-23.335876,42.77147,가격
-32.677826,21.364824,향기
24.968615,44.71405,색상
-36.93296,-47.174942,가격
19.50936,44.406933,색상
3.6782308,-18.509743,용량
1.5394201,4.0723753,향기
15.341333,-49.470066,디자인
37.535755,-39.95112,감촉
12.66994,6.786746,색상
21.683838,42.98916,용량
33.22594,-48.00723,감촉
-7.9105525,-15.725064,감촉
-38.619213,-1.0491084,향기
6.001458,55.35176,디자인
32.09907,0.40076888,색상
-20.12494,-11.094736,디자인
-3.8981662,-10.34976,감촉
22.041403,37.399487,디자인
7.112593,53.50412,색상
-22.584179,-15.518206,향기
49.491512,-42.28156,가격
-9.99963,36.692142,색상
21.335989,-49.063835,가격
13.239732,-27.401371,감촉
26.811186,-29.119122,감촉
-23.176498,-13.356968,향기
24.43348,-48.32188,가격
-21.918602,11.583781,용량
-33.49006,-31.754356,가격
26.92284,-54.833935,디자인
-41.1819,23.675228,감촉
28.091644,-57.37881,디자인
-1.5648572,-16.828814,용량
-25.616335,36.824184,감촉
-8.047531,29.374239,색상
-4.384999,13.2381115,가격
-22.352942,-49.482788,가격
-26.383192,32.570267,용량
39.72793,-36.840057,색상
7.067111,30.540564,디자인
9.468556,4.418709,감촉
-48.445362,-0.021845177,감촉
7.356333,-0.34534267,디자인
-27.066181,19.229658,용량
8.199832,-55.020138,가격
-2.066014,-49.501842,용량
5.03008,45.492123,색상
-22.684193,17.626272,용량
-22.691296,25.08856,향기
33.387947,-49.35185,감촉
34.209984,-33.485924,가격
40.84967,-31.697075,색상
14.409111,3.849041,디자인
-15.0547085,3.2577677,용량
-1.302925,-2.6237552,용량
29.007303,-50.474876,가격
-33.70652,-32.099163,색상
3.2237291,23.695927,디자인
37.781597,-18.794447,색상
-8.271557,-46.09646,디자인
19.38674,16.942574,디자인
-30.466509,5.6128874,감촉
-5.829747,51.80505,감촉
-10.29297,37.606686,디자인
18.16406,-18.822538,감촉
-22.41455,36.215763,디자인
6.3180575,32.762367,가격
1.5932883,-49.74869,용량
12.93469,-10.6331625,향기
21.189203,-3.6179419,디자인
42.355614,3.224562,디자인
-24.390406,15.91848,용량
-9.804094,58.73711,용량
-4.977314,32.289158,디자인
-20.528671,35.733704,가격
27.109852,11.105898,향기
31.540777,1.3351566,색상
16.001062,22.155249,디자인
14.384703,44.082504,디자인
2.8971527,21.057863,디자인
-22.466372,39.6878,가격
15.595867,37.24106,향기
26.447306,-30.758446,용량
-16.816738,-7.731962,감촉
10.359174,-14.352646,디자인
30.2295,-18.638903,감촉
8.869771,-47.388393,용량
29.71945,-50.797813,감촉
27.238228,14.028677,색상
-10.531641,15.986104,향기
-3.3479526,3.602006,감촉
-0.66172767,23.900675,디자인
9.682559,-9.009164,가격
-30.634207,-8.394906,향기
30.921215,48.789463,디자인
-4.1776795,6.570297,향기
-2.1358867,-13.524385,감촉
21.482164,44.422443,색상
30.372581,-48.56284,감촉
-42.870815,-8.835742,향기
4.139663,-11.5135,감촉
-12.470615,19.678904,디자인
17.580175,-1.1320665,디자인
0.6657714,6.8018355,가격
19.086388,33.473373,색상
16.0724,-29.330412,용량
32.613903,-64.0836,색상
-10.01639,-2.4563541,용량
-36.92819,-47.52354,가격
-28.422194,43.33193,가격
-23.579882,43.851997,용량
-29.806583,42.3947,가격
8.3248005,9.591388,용량
-17.962221,-7.87699,용량
4.204315,-56.89512,감촉
24.66036,-34.43543,향기
63.308743,-21.876522,향기
-20.253223,-28.078014,향기
-0.39144352,3.1352293,감촉
18.75615,-9.255499,가격
18.616367,-6.7704744,가격
8.9488325,-7.7003837,가격
9.747618,-9.117429,가격
-10.819756,-46.069874,디자인
8.852602,-60.320103,감촉
-1.3179958,-2.7313268,용량
-13.649036,46.741714,감촉
9.927326,23.199602,색상
-38.03708,-29.33445,감촉
-3.6098197,15.668849,가격
3.631851,-56.175335,가격
-8.446686,-58.50007,색상
-16.430908,32.887623,가격
14.479432,5.555579,감촉
-3.1231265,-55.68928,향기
8.087151,12.706283,향기
-25.802355,5.8032565,가격
31.144457,-21.696943,가격
0.5318472,-29.313297,가격
-26.12981,44.910347,가격
-25.981047,-1.8948125,향기
15.86596,42.910225,색상
56.7852,-16.480764,향기
-4.5374994,-16.235031,가격
-48.987236,-28.61886,용량
-41.33545,-0.7335357,향기
-43.712955,32.0509,가격
-15.658268,11.168682,용량
18.80517,-9.374833,가격
29.062918,-12.389154,향기
38.14227,-12.170586,색상
33.520153,-33.419712,디자인
-31.851936,36.72306,감촉
-10.440216,51.291782,색상
16.582956,-8.891708,가격
19.891153,-22.102629,감촉
23.87009,-51.64414,디자인
33.773758,-49.969067,가격
-34.329903,17.595232,용량
-23.092047,44.487312,가격
-12.922589,33.835453,색상
-26.951714,-4.182665,향기
28.049082,-57.431885,디자인
-3.1378298,-14.578305,감촉
27.397476,9.876111,디자인
29.990938,10.439987,디자인
-47.74927,13.124199,감촉
21.763956,-59.95553,색상
-41.938038,9.227158,감촉
12.379538,38.00939,디자인
20.819752,-11.461418,가격
16.92187,37.994152,색상
-17.198854,39.875175,향기
-6.741724,15.408527,가격
-0.024254242,44.976852,디자인
-11.321889,9.698539,가격
13.402909,-32.48509,용량
-38.798378,-29.677847,감촉
-7.851044,45.029102,감촉
28.118319,-3.59832,용량
-35.72613,37.756187,향기
-52.210346,-22.969471,색상
1.2163633,31.077335,색상
39.684044,4.7291102,디자인
12.311189,-42.6437,용량
-10.711287,-10.311382,디자인
14.660117,25.297947,색상
-21.172134,-0.70873827,향기
29.922228,-26.935507,감촉
-46.15881,1.5777739,향기
-13.284661,5.444046,용량
36.736973,-25.631767,색상
-48.41426,17.562294,가격
28.61961,17.94349,색상
-34.01741,-2.310853,향기
20.458986,24.12772,향기
7.375167,-26.492691,용량
-34.61046,5.824818,향기
-24.198046,38.983765,가격
23.657722,-64.277054,색상
8.067592,33.85657,색상
6.24695,10.6490555,감촉
40.031258,-14.28325,색상
10.837578,-37.89353,용량
26.343275,-22.897713,가격
-4.5872455,17.344864,감촉
20.065882,32.84401,색상
17.760468,34.486465,감촉
25.2215,22.81689,색상
-5.24976,10.540309,가격
-17.249361,27.394464,용량
12.746654,-32.180145,용량
15.6041565,29.052036,색상
19.557007,15.069613,색상
-49.156967,-27.989056,용량
1.6816186,-20.600277,용량
-54.968494,14.954885,감촉
-17.318203,-28.81417,용량
15.106646,-18.952854,감촉
-27.817503,8.90343,감촉
-53.53993,-25.81169,가격
1.0186156,5.140255,가격
38.435013,-62.801693,색상
29.383501,11.913958,색상
23.437346,10.836119,색상
3.3714263,-19.241728,용량
9.296101,-10.474648,향기
39.867023,-12.349719,디자인
-22.15948,-49.681248,가격
21.495838,-14.591483,감촉
-13.357623,31.193413,용량
-28.801512,33.3472,가격
3.8751283,-19.317741,용량
14.321952,-52.274498,디자인
5.6695013,-0.86961,가격
-32.005306,43.74333,가격
-37.021114,11.943893,디자인
22.074701,-27.853552,향기
-38.796505,-50.05112,가격
-30.586485,-7.7112675,향기
0.080457166,22.645596,디자인
26.999495,-54.778095,감촉
15.365598,-2.8061252,향기
2.268511,7.450795,가격
25.07172,-43.621822,가격
18.306963,-22.28492,감촉
-15.603724,22.435532,감촉
-2.365711,11.490523,가격
34.350323,-50.675938,용량
-26.131123,13.086499,용량
52.41717,18.831974,감촉
-5.732809,25.914454,디자인
-3.0990937,-26.24137,향기
-5.8092804,25.842152,용량
35.062443,-32.220013,디자인
-33.345207,-30.932262,색상
5.162513,1.1804558,가격
29.170786,-51.319702,디자인
-31.698359,16.961626,용량
29.734484,-7.083118,색상
18.336584,14.2712755,디자인
29.529097,-23.983416,가격
-5.9510307,-60.24084,가격
-43.868076,29.247854,감촉
-31.160831,44.270554,색상
-56.471794,-25.341545,디자인
28.656641,-27.388529,가격
12.407585,20.584568,디자인
30.31978,-54.26995,디자인
26.600227,-12.214134,가격
10.76445,52.012577,감촉
26.611712,1.9243937,디자인
8.4368305,-13.667139,감촉
36.70743,-10.215262,가격
14.178097,-15.385393,향기
-28.912186,14.365323,용량
11.343622,39.41612,색상
-3.391887,11.052865,가격
25.810026,-18.351366,감촉
31.521288,-26.951496,가격
-18.640705,38.17549,가격
2.0975115,29.488838,색상
19.718134,-13.544792,감촉
56.503525,-17.285337,향기
13.368658,31.412983,색상
11.626056,30.907314,향기
-21.719547,28.216764,향기
-27.801075,8.860995,용량
-17.102324,34.61534,가격
29.780233,-30.594671,감촉
24.54503,-28.391115,향기
-6.5298977,33.90911,디자인
-34.081192,33.433323,감촉
27.26181,-12.315579,색상
-41.59192,9.667475,향기
22.015404,-60.06771,색상
34.946995,-53.37842,디자인
12.899946,37.57478,향기
22.706577,4.4757953,색상
-3.3920622,34.51178,디자인
-4.2143283,42.203022,색상
9.0097,32.48381,색상
-9.802006,47.421932,감촉
-36.475777,-7.226376,향기
37.418324,-29.541052,색상
-17.6719,12.540554,용량
20.468578,48.279926,색상
-19.522629,-3.6448548,감촉
-19.9059,33.049023,향기
35.64459,-52.71609,감촉
-9.49319,-4.504478,용량
-15.562901,6.347631,용량
31.45994,-13.334487,감촉
13.92669,-32.171818,용량
27.513006,-21.695608,감촉
42.68755,3.7507339,디자인
7.4535613,-20.293453,용량
24.171686,0.57836837,디자인
-1.2244948,27.087206,가격
4.489489,-56.57072,가격
18.910547,-64.54799,색상
10.692807,-56.664196,감촉
10.170207,-10.837662,향기
28.852297,-16.962278,용량
18.895658,-64.5487,색상
-25.875248,19.741816,디자인
38.499638,-63.130875,디자인
-35.779213,7.681132,감촉
-10.844495,-46.075504,디자인
-35.376675,-30.004879,감촉
-9.132489,35.53837,디자인
29.90761,-9.805068,디자인
8.69448,17.16654,감촉
-33.231724,35.127296,용량
-54.458336,-24.081617,가격
7.973402,-3.6631384,가격
23.750273,-63.331074,디자인
24.51527,23.20841,색상
25.163792,-6.7943087,디자인
52.78843,18.631542,향기
-32.81229,12.153655,용량
-20.475311,20.761675,용량
-10.49015,43.472427,색상
32.11311,-47.107258,감촉
-34.14102,-33.272102,가격
-6.8157597,-24.750227,향기
-44.248653,26.805803,감촉
-33.93152,-47.098995,향기
2.3739688,26.794865,용량
30.195337,-15.294657,색상
20.661337,39.195892,색상
15.669682,-53.878143,가격
-15.811139,-34.214706,용량
36.88866,-25.885452,색상
31.315178,17.574263,감촉
15.323676,-22.931213,감촉
26.492945,0.9081137,색상
-0.6886033,46.5291,디자인
38.202427,10.387667,디자인
40.95641,3.842783,디자인
11.962501,35.782333,디자인
16.183115,38.135857,향기
-33.26695,7.9087048,감촉
24.403528,-62.49549,색상
-0.5383726,35.220573,디자인
36.611393,-12.357135,색상
42.921333,-28.10338,디자인
-44.531216,13.091769,용량
52.264275,18.602863,향기
34.633827,11.541075,색상
-26.105373,2.067812,가격
0.028941507,20.229904,디자인
17.262703,35.19119,디자인
-16.53169,23.368872,감촉
-0.6945659,25.597145,감촉
-4.351967,-6.9517713,용량
-24.192331,20.977623,용량
26.733366,38.27831,색상
-33.187374,12.170107,용량
4.8615065,-34.521255,용량
-1.8456924,37.715992,디자인
6.46743,-2.4782274,가격
-29.660526,11.478472,향기
-15.70935,-32.50862,향기
-0.09630432,24.854452,디자인
-22.186726,1.123819,감촉
-17.246222,18.37072,용량
27.340075,-38.20257,감촉
-15.952655,-24.319675,향기
-15.90898,-14.291886,향기
-45.030136,-4.6469445,용량
-5.64706,42.425674,디자인
18.608145,-24.230045,감촉
13.171995,22.155869,디자인
-6.230304,-29.673069,향기
3.9875624,-3.9742255,감촉
12.88601,-35.331184,용량
7.8799596,38.497074,용량
14.338308,-15.386531,가격
-41.311268,25.493748,가격
42.483326,4.6308503,디자인
22.046848,43.383232,색상
-22.229328,36.441994,가격
19.182846,-14.311493,가격
11.446756,44.902203,색상
-28.8618,20.904589,용량
-12.729056,28.513517,가격
-28.850283,-15.865161,향기
-36.66092,11.699894,감촉
39.567165,-7.579175,디자인
-54.503094,-21.74873,색상
-41.971027,7.1569424,향기
19.406057,22.699863,디자인
7.7829914,-53.643723,용량
-32.746033,30.349081,감촉
21.574854,19.711267,색상
23.064371,-45.629105,가격
-1.5768738,29.703552,디자인
-51.26344,12.389578,색상
6.950255,-1.2354223,가격
-21.704365,46.549515,용량
-26.948217,-1.305699,향기
-37.877785,-49.86565,디자인
-44.15836,13.101283,감촉
42.781536,-16.586678,색상
9.056381,-10.4462595,가격
42.542,-28.968641,디자인
26.65324,0.8720551,색상
-24.347017,19.396475,용량
25.64456,-35.74948,향기
7.3821254,-20.414906,용량
-63.348618,1.7928439,감촉
-23.916933,10.368594,감촉
-21.06777,18.941357,용량
-18.754274,-46.687084,디자인
-35.833313,13.784701,용량
-21.30412,20.758926,용량
45.448498,-1.6836383,디자인
0.74953383,6.6041574,가격
21.615555,-50.62735,디자인
-42.45674,33.70072,향기
-2.616166,43.06449,디자인
8.79544,-59.77906,색상
39.416576,-15.5498705,향기
5.2170916,-2.8985047,가격
-49.211372,9.916146,향기
-19.821571,47.812366,색상
-5.0473313,-15.2843,용량
20.314854,28.335285,향기
-2.4446244,-10.033075,감촉
20.680843,-52.917686,향기
-12.659861,-3.3585536,가격
-49.93764,23.544598,감촉
15.1544485,17.475012,디자인
0.33445165,-48.419666,용량
1.6679958,16.18227,디자인
-36.14284,23.917498,색상
-9.427675,17.375607,가격
-24.130863,48.870235,디자인
-34.52161,-17.569613,가격
24.175303,50.56809,색상
-21.969334,-56.555367,용량
-8.206499,-19.241978,감촉
23.939272,-49.42242,디자인
8.954962,45.211624,디자인
-20.377714,-5.7374144,감촉
-8.633183,4.761018,감촉
-8.713735,1.1911598,용량
30.589836,-9.593603,향기
-44.193424,23.509188,감촉
-29.147076,1.4160305,감촉
16.759245,-9.043596,가격
31.427252,6.2985573,색상
5.5390472,-48.440876,용량
-41.86568,-5.4885836,향기
-4.9921184,20.105797,가격
-31.84476,9.073501,향기
25.372326,-43.3869,향기
-23.216093,16.887703,용량
-10.893638,-46.07549,디자인
-10.470351,35.30347,디자인
36.9003,-3.3055527,색상
32.071312,-5.991739,디자인
17.573662,37.360355,색상
36.949104,-13.237648,색상
-0.7801079,-26.844812,향기
9.021129,-60.169575,색상
45.997032,-0.96474534,디자인
-23.598951,4.084098,색상
0.32981524,38.9657,디자인
-18.397398,37.19551,가격
37.286057,-52.09413,감촉
33.102142,13.447341,디자인
-0.28952044,41.181526,디자인
53.878086,-32.564236,향기
39.40609,2.627346,디자인
-19.692898,-0.37235728,향기
33.75128,-17.146868,감촉
14.761433,-11.509262,향기
-26.182495,29.39183,용량
25.384888,47.789642,색상
27.053877,38.156555,색상
-26.819286,41.209003,가격
6.651714,39.258633,색상
22.35495,48.441135,색상
-25.002867,45.43682,가격
24.740913,-53.35201,디자인
-34.200443,39.68178,용량
39.836975,-14.823957,색상
11.5057535,-10.454313,가격
-21.811464,-4.538616,감촉
-12.844938,28.312412,감촉
7.8031178,-5.241161,감촉
18.562609,-13.793532,용량
-39.237446,24.486317,감촉
21.807089,-14.817258,감촉
20.963205,49.674637,색상
13.389754,10.917516,색상
-0.03280555,15.802653,디자인
29.515162,-14.073185,감촉
-15.603033,-17.723576,향기
-28.351171,10.927977,용량
-12.906069,-20.053535,향기
13.402009,17.026632,디자인
28.622177,41.542576,디자인
19.476841,-27.573936,감촉
-55.03929,-31.55476,향기
12.177118,55.211987,색상
27.021832,4.8668647,감촉
-36.20299,14.348717,감촉
12.05877,-12.465411,가격
4.97277,-5.135319,용량
-22.462065,18.31897,용량
38.099277,-27.35043,색상
-20.37079,-7.7610226,감촉
38.783234,-23.011488,색상
-2.5430493,-6.1201687,용량
30.881924,-43.445477,용량
-5.417097,2.4294496,용량
15.346519,45.176487,색상
-36.919804,27.93248,향기
20.701967,-15.947167,감촉
-1.0265797,34.90145,디자인
34.610775,-2.2415097,가격
-24.806072,-15.968031,향기
18.348902,49.228218,색상
-25.737797,-4.72613,감촉
14.044694,18.78102,디자인
-36.002705,-50.644474,색상
-33.257298,18.307364,용량
-4.612851,3.4696853,용량
-10.150031,-35.70828,디자인
-22.816877,-11.386196,향기
-62.331413,2.5442555,디자인
14.217625,-55.46244,향기
26.02403,41.483097,색상
0.3595366,6.6727443,향기
24.809456,50.51563,색상
-9.404863,-3.2764177,용량
30.575634,-23.308418,향기
18.654032,13.750696,용량
12.035621,-20.58793,색상
13.544021,7.77484,가격
4.456454,-56.578903,색상
-38.420162,-28.42152,향기
12.581962,-15.3286705,색상
39.319393,-19.786654,색상
25.444208,4.425319,감촉
44.41892,-31.557392,색상
-1.4329621,39.20078,디자인
21.93428,-62.298695,색상
2.0844853,-14.761819,색상
-4.351339,-34.248535,향기
15.945435,31.794031,감촉
-38.599743,-9.981507,향기
-17.17768,-26.116219,향기
-14.949555,-19.259548,향기
-7.6711454,-14.459684,감촉
28.152252,-57.299213,디자인
-32.220863,35.30482,가격
28.356373,-24.894846,감촉
-11.785528,36.12205,디자인
17.814587,16.797604,디자인
-8.084598,-35.3751,향기
-17.541916,22.102179,색상
-1.9098251,19.136543,가격
-35.065384,-49.3142,색상
20.495888,45.36348,디자인
30.288378,-22.905436,디자인
-31.834133,12.149148,가격
3.8568554,37.04677,용량
-21.507502,15.2727785,용량
30.077244,-28.893599,가격
11.914368,-18.847462,가격
-14.607959,-11.142974,감촉
1.2940038,42.346115,디자인
22.995102,-50.2153,디자인
-32.539898,3.528305,향기
-12.375761,-11.47158,감촉
21.329897,41.744587,색상
-15.327996,-9.855944,향기
10.780842,-31.063799,용량
8.881415,25.966503,디자인
60.743004,-6.791349,향기
27.571215,4.8928394,색상
17.541082,32.14069,디자인
-11.657893,42.718605,색상
10.204108,8.034109,향기
-5.136555,32.31934,색상
-20.340149,6.429243,가격
13.844412,53.187435,향기
-34.523643,17.985601,용량
-45.739494,12.944766,감촉
-26.39061,32.782448,디자인
-5.7239957,42.576763,색상
-26.623201,46.12287,용량
15.262617,23.270243,디자인
-13.599539,19.025614,디자인
-3.640009,-15.134507,감촉
5.3584795,22.987135,디자인
-33.81947,16.862877,용량
20.338531,-18.679535,디자인
-6.3412695,-37.834423,향기
2.0509021,1.7295058,가격
-31.97025,12.285494,감촉
-33.684135,13.872071,용량
-15.465875,-26.975735,향기
19.898827,46.990574,색상
20.430975,41.09304,색상
-37.185703,17.539171,용량
-31.425108,10.175214,색상
-24.197403,48.557487,디자인
-32.803326,1.426915,가격
25.161638,38.35073,색상
17.065018,40.19482,디자인
-33.992603,-32.57881,감촉
-20.5797,14.620233,가격
36.098923,-16.46427,디자인
25.444633,-55.543056,디자인
15.821173,-38.122307,용량
27.82961,-35.17674,향기
42.230473,-43.056625,가격
-42.337997,3.4992318,향기
-21.718933,-12.347758,감촉
15.330556,-8.812122,감촉
-52.355976,-23.439978,디자인
-35.985374,-6.3123407,향기
28.667532,-52.451614,감촉
-50.98249,9.288082,향기
-23.867874,45.888306,가격
14.515926,-37.283234,용량
3.682456,31.992044,감촉
29.068737,-1.0886323,색상
3.163641,-47.0585,용량
-24.773733,-1.1982647,색상
8.627692,-55.758255,가격
31.678076,-51.08421,감촉
13.078831,1.4646548,가격
29.4939,0.29872486,용량
-4.7802367,-22.515009,향기
25.282534,-45.123703,가격
-33.285378,8.978363,향기
-0.5070922,44.940884,디자인
-23.530193,18.664593,용량
10.305071,15.165196,향기
-35.82602,-26.04569,디자인
1.7509612,-20.410578,용량
-35.507576,-47.90047,감촉
-31.520819,4.6829424,향기
29.12791,3.8717575,색상
-34.81541,17.856495,감촉
-9.624093,-17.445415,향기
-26.12165,6.6282125,향기
-19.0302,12.695236,용량
8.324078,-23.081125,용량
-1.9282777,13.8430195,가격
24.794018,-34.055412,향기
10.54033,-27.076347,용량
-13.400985,20.382572,향기
14.642093,13.127847,디자인
-13.499372,-46.061638,디자인
-52.781857,-25.246603,향기
56.47184,-17.024092,향기
53.89055,-32.019268,향기
42.46099,-30.107733,디자인
-9.739906,-17.44708,향기
-40.530617,1.3730565,향기
-4.6554646,-61.26132,가격
15.879148,-34.574368,용량
32.433567,-16.542824,가격
-28.979452,-4.1569757,향기
-37.44846,1.1278591,향기
-42.430607,10.566533,감촉
1.6439812,17.649523,디자인
-34.076206,25.666283,디자인
-10.046247,46.79531,감촉
-24.52579,-4.9976063,향기
-2.651732,32.134655,디자인
-32.548668,8.82708,가격
26.891775,-33.929455,향기
-7.5307884,3.333199,용량
43.847748,-20.413635,감촉
-40.15997,41.47022,감촉
4.993224,-57.67709,디자인
34.819916,-14.202323,색상
-14.92727,0.09681247,향기
1.2787309,5.386484,디자인
-7.1966968,-16.093077,감촉
-12.396427,-14.176444,향기
-7.8166857,-6.6831098,용량
19.563679,-54.302944,디자인
32.489964,-23.160812,향기
27.79642,0.32375368,색상
-27.593508,17.03789,용량
-40.971054,2.931044,감촉
10.749533,53.721317,색상
21.207518,-3.604538,향기
-17.763618,37.051617,가격
9.856947,10.676201,향기
-1.3300972,39.217953,디자인
-38.42629,23.459566,용량
19.575104,-52.41147,감촉
-1.4140582,36.727283,디자인
21.824194,-36.429424,향기
28.083523,-47.86415,가격
16.21696,35.47359,색상
-9.921005,-60.214127,색상
23.373404,49.997368,디자인
